file_path,genre,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29
data\country\country.00066.wav,country,-102.51608,135.7217,-46.895443,32.746296,-11.16036,23.465744,-9.766421,16.901648,-11.6851015,13.207406,-7.183144,4.735628,-8.202425,2.6096551,-2.9877625,6.8062387,-2.078867,3.292025,0.283438,-4.21877,-7.7791667,-7.089097,-5.1270905,-4.342164,-1.5724313,-5.3592877,-4.4644175,-7.050891,-4.261122,-0.90720785
data\country\country.00067.wav,country,-328.72546,167.05113,12.98839,28.820633,11.246061,14.4267235,11.705959,7.8041215,-11.729083,2.385381,-8.347571,-3.857314,-6.7459235,-5.7640853,-8.251607,-4.5495777,-1.053864,-4.606028,-2.8582497,-2.2324877,-1.5355786,-3.5052238,-3.954983,-3.2440948,-1.5988798,-4.9168973,-2.9991395,-2.58178,-4.1275644,-1.3894905
data\country\country.00068.wav,country,-229.4689,157.31282,-16.762049,31.879862,-0.110369705,16.656443,1.3551719,12.223305,-3.862505,6.8392315,-4.2632265,1.337568,-5.8956633,-4.0342126,-5.2549577,-4.548437,-6.8075137,-4.4060035,-4.17981,-6.349776,-5.3021064,-6.9197927,-4.633666,-0.33346573,-1.5938808,-4.900685,-6.369932,-8.455382,-4.216696,-0.41940123
data\country\country.00069.wav,country,-217.16394,136.1694,-10.362346,51.389046,2.612237,15.1277895,-0.6809203,12.287426,-6.2264233,7.8023224,-5.4090786,3.6247036,-2.807217,-0.36028755,-0.55972093,0.36299673,-2.2528908,-2.4962318,4.193677,0.35145858,-6.1781325,-8.41109,-1.1888928,-1.3453203,-1.1497613,-3.8287063,-3.5884492,-8.081447,-3.3007162,5.8739734
data\country\country.00070.wav,country,-99.32007,117.56864,-29.88463,40.83229,-15.2631445,27.980684,-11.955397,13.331403,-11.367624,10.538834,-8.748049,8.41087,-6.844215,0.4395354,-5.3088655,1.6441802,-7.3530955,0.51846576,-1.4642422,-5.9269967,0.38334107,-1.4237972,-2.3198173,-2.5149186,-1.9140557,-4.526212,-0.045476884,-3.6283045,-2.1620312,-4.3708124
data\country\country.00071.wav,country,-185.85666,155.29944,-25.034077,20.532516,-3.8348439,-0.60029286,-4.568851,-5.914592,-16.53805,-0.45218414,-16.302252,-4.213608,-16.815842,-4.541953,-8.360624,-9.983513,-7.767914,-8.343301,-6.8449087,-10.199348,-7.1936135,-6.4087157,-6.0941663,-0.050644748,-3.4084733,-7.231537,-5.0448647,-5.7657413,-1.2334247,0.6149098
data\country\country.00072.wav,country,-96.28298,131.92026,-26.322138,35.98216,-22.807713,14.489158,-11.834168,11.80155,-21.218061,11.527786,-12.925014,7.1762304,-13.93854,2.9490716,-5.027494,1.5300584,-4.385613,2.5454063,-5.366111,-5.97007,-9.437842,-4.1802206,-4.5337887,-0.7023924,1.4771203,-2.7002954,-4.291842,-7.211196,-5.7791495,-2.119193
data\country\country.00073.wav,country,-167.00983,132.44342,-17.294891,46.932304,-3.6503565,20.946674,-8.830444,8.546585,-15.151556,8.105514,-16.944101,6.6470175,-10.924017,1.1016004,-6.29374,-3.6414769,-7.382185,-2.1708148,-3.8498697,-9.668263,-0.6580978,-4.1269827,-7.8931403,-6.77016,-5.951417,-7.1994047,-2.3108754,0.109283544,-0.76730025,-5.255164
data\country\country.00074.wav,country,-207.27617,130.94698,-18.496767,33.299126,-3.9221637,15.393467,-6.383,2.9519517,-16.786154,7.0848484,-8.59407,4.7956495,-12.250599,-1.0214049,-4.5420403,-6.066712,-5.5392537,-2.364517,-6.528939,-5.895574,-6.9404526,-8.588792,-6.5302997,-5.026389,-3.8371723,-6.9893184,-0.53624386,-1.7688353,-0.3672755,-1.116464
data\country\country.00075.wav,country,-60.84931,105.47066,-16.914597,40.70118,-15.038137,36.0463,-12.818773,17.483316,-16.755318,11.757576,-10.130225,13.194357,-12.209436,2.357671,-12.200345,6.448179,-1.7883276,6.329572,-1.3351495,-2.7925975,-8.611224,-4.580114,-4.3117576,-1.1696684,-5.3480077,-1.5989095,-3.5210814,-7.3964314,-3.4027913,-4.64127
data\country\country.00076.wav,country,-183.97171,159.81995,-23.17131,43.053974,-9.468154,8.831391,-1.65151,4.351795,-13.370459,0.83986324,-13.976324,1.4428531,-7.390412,0.61094123,-3.3870335,-3.5861692,-9.068071,-3.1647353,-4.0701723,-7.053117,-4.817473,-7.9689,-4.5578246,-2.6352859,-2.5399656,-5.497773,-4.6277113,-7.0993004,-4.343682,-3.2739964
data\country\country.00077.wav,country,-118.23319,152.94319,-46.513092,31.120495,-17.286913,6.277332,-3.6798625,13.048771,-13.126937,15.706044,-13.076928,5.7017627,-10.694595,0.9979592,-6.701846,2.587603,-9.8034315,0.16060126,-3.4548173,-7.419519,1.5569596,-3.286197,-7.660005,-5.381037,-3.242332,-3.887786,3.9802394,-1.6608728,-3.5732472,-7.377355
data\country\country.00078.wav,country,-302.58182,150.15967,-3.7027955,26.923807,-0.26331598,13.522552,7.2485633,4.217868,1.7668283,6.5633116,-0.4889708,7.8965797,1.32933,0.47706708,0.0748471,-3.2051349,-1.8265169,0.8744352,0.5740033,-3.1530657,-4.892618,-2.8661017,-0.9133178,-2.2380712,-0.5596136,-3.3363178,-2.74754,-1.7124654,-0.35445675,-1.9027958
data\country\country.00079.wav,country,-229.1472,180.35635,4.5209055,24.184404,1.1109341,3.9924355,-5.9960327,1.8722159,-13.136269,0.0047070766,-13.499958,1.5836844,-13.435797,-5.6945286,-7.6074038,-9.802796,-3.7803762,-4.796636,-4.7147093,-2.9630823,-1.7383661,-3.450488,-6.1521664,0.121483296,-0.027241332,-2.622597,-0.761029,-3.783502,-4.6939197,-4.670666
data\country\country.00080.wav,country,-100.955956,111.60762,-13.152134,44.59755,-5.9610386,29.337101,-7.956897,19.591026,-22.446842,17.270527,-17.831654,11.408343,-12.451892,1.6513623,-8.525837,2.7190504,-7.307457,4.8687754,-1.2129419,-1.293074,-7.361269,-3.1210723,-4.6591926,-1.2158306,-3.1400208,-0.3633702,-1.7572541,-4.01768,0.2459714,-0.73045194
data\country\country.00081.wav,country,-74.1483,107.63805,-21.198166,47.234455,-5.976316,17.812094,-20.399551,14.992423,-15.965242,15.734073,-14.664024,10.681491,-10.128547,4.4502964,-7.654799,6.92382,-9.014679,4.1666946,-3.7480404,-3.5929134,-7.0650187,-0.6498486,-4.2194433,0.055420868,-0.16235763,-2.6890054,-3.4216769,-1.6149932,0.6598303,-0.87398046
data\country\country.00082.wav,country,-68.62351,101.354126,-16.908741,51.526352,-10.228339,20.050034,-21.784996,15.524762,-18.795237,16.359055,-17.893854,12.126649,-13.205329,3.8833323,-8.886962,5.0211496,-9.8277445,6.536147,-4.5069447,-1.8084126,-5.598572,0.065278135,-6.6576066,-0.99273485,-1.6057081,0.17610656,-1.8877807,-1.2539223,-2.3031433,-4.2598352
data\country\country.00083.wav,country,-148.55994,141.2805,-15.883042,44.655067,0.9918707,13.662191,-13.240343,12.651497,-11.702235,12.159911,-10.476022,9.908224,-5.055813,1.3398416,-0.5577617,2.856684,-8.09752,2.1134844,-2.4832213,-4.4316597,0.88734037,2.694281,-2.059161,-2.6867058,-2.4000933,-1.8864666,-1.7550508,0.40449494,1.6620438,-2.2748196
data\country\country.00084.wav,country,-80.23639,108.186485,-23.827435,52.60141,-6.424085,15.064198,-17.635906,9.739016,-16.176489,8.906126,-15.964033,8.001828,-10.704085,4.5692387,-4.9603505,3.9968152,-9.807707,2.6804268,-8.185659,-5.239688,-4.4838033,-1.3113916,-5.2864766,-0.9058975,0.7532115,-1.8674451,-2.8641825,-2.643632,-1.4536582,-4.005783
data\country\country.00085.wav,country,-146.04881,124.6481,-17.922836,49.225044,-0.17947567,22.789757,-7.1734576,16.74798,-9.723663,15.444623,-7.621331,10.908756,-3.4551363,5.422265,-4.9359694,5.122743,-8.049169,2.6350684,-1.8498029,-3.4177577,-0.96280277,-1.0823772,-3.1819634,-2.740658,-0.524788,-3.2606137,-1.3064315,-0.99620223,-0.33244,-2.9171739
data\country\country.00086.wav,country,-122.427414,111.48314,-13.694294,53.828403,-2.6777658,19.67755,-14.138923,13.743676,-14.016459,14.626713,-13.9932165,9.218205,-10.559242,3.0057268,-8.314941,5.0736394,-9.64663,4.321747,-5.6819005,-1.6688946,-3.024444,1.4532626,-5.2441015,-0.16240542,-0.6875586,-4.0975213,-2.9220476,-1.132575,0.021650592,-0.7389325
data\country\country.00087.wav,country,-170.90068,124.81326,-19.262194,39.2072,-3.7551055,15.289897,-12.972992,8.530165,-11.833666,11.321371,-13.773079,3.102464,-10.078784,2.897005,-5.4846835,2.5281568,-9.198529,1.073037,-3.5728164,-6.7214923,-4.1119094,-5.5186934,-6.997675,-3.0706792,-1.579392,-5.858362,-3.3232486,-1.3074024,0.489806,-5.708413
data\country\country.00088.wav,country,-121.94322,123.237656,-8.495369,51.596375,-0.103512935,20.407001,-11.87541,16.275984,-11.508768,11.847225,-8.085656,9.13035,-8.638808,5.559068,-5.714605,3.9428213,-5.466577,4.9758854,-3.035579,-3.316732,-1.7722329,0.47548518,-3.1448615,-1.9980179,0.88350976,-2.0594022,-0.9952166,-0.7871296,0.8383226,-4.218636
data\country\country.00089.wav,country,-205.14923,140.98761,-8.957966,36.979443,6.4254427,14.875375,-4.3181176,12.232446,-11.431657,11.850926,-7.9033823,9.912311,-2.3516495,4.477267,-5.0110183,3.1385374,-4.5251365,2.6503336,-3.1228733,-10.712697,-8.787434,-3.1931477,-4.179393,-1.4317793,0.65193313,-0.35456994,0.6774712,-3.4706836,-3.2043314,-0.9120128
data\country\country.00090.wav,country,-91.68523,115.86115,-30.200949,52.273148,-5.025164,16.953514,-15.656589,13.539407,-12.762941,15.969127,-11.969896,11.058928,-9.962004,2.0955365,-7.82702,5.0337253,-7.3030434,3.050468,-4.442384,-2.2333906,-1.5489532,0.19546707,-2.1467264,-2.1610258,-2.707272,-4.965763,-1.7200544,-1.3488744,2.4249356,-2.1392434
data\country\country.00091.wav,country,-193.78868,125.56074,-20.924124,46.338,-2.685432,12.833369,-6.6019344,10.727056,-10.907483,6.109273,-9.442732,5.163946,-3.658497,0.3212968,-8.018199,0.397922,-6.5234594,1.1838377,0.7200209,-5.210151,-5.5103526,0.9687445,-2.6066895,-4.0712695,0.6607467,-4.7365313,-4.923421,-3.732846,-3.9013705,-4.309693
data\country\country.00092.wav,country,-50.77633,96.71716,-24.326113,66.076126,-14.680636,24.391264,-21.017485,12.469586,-18.131815,13.267164,-12.802163,9.798451,-11.344081,4.923647,-7.846177,5.73902,-10.303221,3.7310996,-3.2382276,0.38193187,-4.396051,2.9456873,-1.1401641,-0.62866235,0.7810535,-1.149445,-5.6941824,-2.5671601,2.7399757,-3.5454824
data\country\country.00093.wav,country,-213.60236,117.2127,-21.871769,45.657654,-10.274458,5.0603156,-11.910965,5.567856,-17.804632,0.18699962,-14.165857,-1.1532573,-10.306384,-4.047061,-6.6340666,-5.4173846,-9.716231,-3.202914,-4.448395,-9.152062,-6.67141,-7.1166644,-11.5970335,-9.576951,-9.5571165,-13.276853,-10.572107,-7.260348,-4.795033,-7.3923535
data\country\country.00094.wav,country,-104.37176,136.39383,-20.940237,52.86117,2.025889,20.42771,-11.619367,17.663803,-15.735388,11.049825,-11.3204365,3.6714113,-6.4964943,0.03771141,-2.041168,2.1937988,-7.11224,1.8450246,1.6776917,-1.4936905,-3.4628997,-1.5773348,-5.5488076,-5.25032,-3.1267226,-3.6948953,0.09793547,-1.9264879,-0.5228423,-6.6103644
data\country\country.00095.wav,country,-124.83957,127.38223,-23.38181,47.360462,0.5631108,15.991255,-9.954187,16.180136,-16.72955,6.7851987,-8.187069,3.2049856,-1.5920391,-2.1546216,-3.5263736,2.2071302,-1.4075698,-1.689278,-1.0261395,-2.6274633,-4.5486197,-1.3474739,-1.7141846,-5.788303,-2.6567283,-5.0475316,-4.7508516,-8.549234,-2.3158832,-2.753105
data\country\country.00096.wav,country,-69.88548,124.21146,-32.470192,47.69471,1.3983787,22.61767,-8.754297,21.44351,-15.66597,15.7432,-12.427222,9.581969,-9.056125,2.8903322,-3.1964307,5.8301554,-5.616022,4.165293,0.120360665,-1.7134393,-8.048438,-1.9820637,-4.173983,-0.92588294,0.9668579,-2.3620849,-8.144774,-5.4867907,2.0106993,0.59550214
data\country\country.00097.wav,country,-148.44179,126.859146,-19.540855,52.85061,8.579708,17.89102,-8.081844,17.781462,-15.505314,13.504546,-10.957894,9.476343,-1.924605,1.8717725,-2.6637003,3.3802795,-3.5191011,2.1003568,2.08825,-0.10796241,-4.140686,2.4291792,-2.4441655,-5.4103746,1.1432269,-1.3588572,0.06199627,-4.839858,-3.024765,-4.693178
data\country\country.00098.wav,country,-139.62306,128.79353,-20.24936,49.44361,-2.1603608,16.988024,-8.355296,9.8182955,-20.150694,2.5017846,-11.247768,3.766037,-6.424687,-3.3514197,-2.8953953,1.9763131,-4.182942,1.3833525,2.4402025,-3.6237288,-3.8473105,-3.2478364,-5.4337015,-3.3492465,-2.8688185,-3.8842998,3.1284494,-0.99758124,1.5877976,-2.8336794
data\country\country.00099.wav,country,-42.16572,106.27832,-24.220882,44.671467,-12.33506,20.518545,-16.044445,18.488562,-18.78101,15.5109,-15.4647255,8.930742,-9.987847,6.9245358,-8.796884,4.5718284,-9.043404,1.0606868,-6.4489336,-0.9913764,-5.983613,2.552241,-6.1682467,-2.5383778,-1.0891873,-0.6686823,-1.0521147,-1.511858,-1.4973861,-2.2057643
data\disco\disco.00000.wav,disco,-111.17791,94.0352,12.515315,16.74026,8.181677,15.667253,-1.3758585,7.0394297,0.9736097,-1.4805396,-3.0693026,-5.068189,-3.684127,0.23450817,-2.0857089,-1.8237208,-5.340757,1.2517447,-5.591701,-3.628164,-5.3930163,-1.5310447,-2.843188,0.9801054,-2.283769,0.94038093,-3.4406314,-1.1373457,-3.3827467,-1.4759929
data\disco\disco.00001.wav,disco,-28.934706,51.971786,-7.6104946,21.605564,8.12836,18.120981,6.8754973,6.5840025,0.7281347,11.147646,-1.8413448,1.6686252,-2.6266403,-1.3988689,-3.6203122,0.19592616,-0.50231093,2.492097,-3.4764965,-0.12979724,-2.3839777,2.2997155,-1.3588569,-0.8651738,-8.101484,-2.352799,-0.44228834,1.7082171,-3.0637877,-5.20997
data\disco\disco.00002.wav,disco,-53.18525,57.17846,21.168882,11.324465,18.12236,1.6665678,0.3438162,2.3195996,-5.1097407,2.7499392,3.1528792,-5.519139,-3.1672285,-0.5232683,-2.650019,-1.9904132,-1.2388086,-3.371039,-3.7308135,-1.4404519,-0.6719906,-5.2438664,-5.6434565,-7.1546264,-0.11275199,-3.3320208,-1.6417584,-2.5976093,-1.7472353,-0.8913132
data\disco\disco.00003.wav,disco,-44.234295,52.219402,3.3025825,43.808002,12.616858,24.422096,4.970884,15.33408,2.0627644,10.375376,-1.5161041,8.84058,0.42485893,4.697436,-1.7848299,2.9537394,-2.0194726,-3.388283,-4.194432,-0.42168608,-3.5305862,0.088616386,-2.2819183,-1.7181317,-3.1153972,-2.265804,-3.5059373,1.0327846,-1.6593673,-1.0721123
data\disco\disco.00004.wav,disco,-83.583496,64.47946,5.655917,2.7011647,0.790316,6.1708026,1.8922688,1.9798597,-1.816445,1.8574665,2.4598765,-0.22793382,2.9555101,-3.3824587,-0.87964565,0.044985462,-1.5710962,0.5579812,0.30237284,-2.7803588,-0.8357336,-1.305975,-2.5153325,-0.5774181,-2.7079747,-1.4071461,1.6555821,3.0937417,4.578368,-1.9768951
data\disco\disco.00005.wav,disco,-24.691769,73.7432,-11.558471,28.394289,6.2409563,2.4656217,8.6340885,12.309108,-4.102859,13.385866,1.9154302,-0.97336847,0.6083648,2.3642092,-3.7914464,-0.933468,-0.8856285,-3.499582,-0.97060335,0.11684959,-1.0163676,0.2396744,-2.8990319,-1.173509,-3.0392227,-1.8689282,-0.4913192,-1.0327228,-4.299367,-4.418578
data\disco\disco.00006.wav,disco,-14.574394,65.21034,-19.872639,31.508326,-4.8264494,11.86232,9.994609,5.9573913,-3.8033698,9.377889,-4.387916,3.339541,-4.444171,-1.267118,-0.83626723,-2.202067,-4.7423997,-2.6242146,-7.4693303,0.22922216,-3.3406448,-0.26008663,3.567379,2.1132438,-1.7954638,-1.6351392,-7.1381664,-2.4897177,0.9619079,-2.4971964
data\disco\disco.00007.wav,disco,-53.44801,56.161034,-6.320987,31.619057,4.6533747,16.347412,4.119817,1.882328,-0.3882388,2.495932,-0.5415109,0.9562786,0.49564812,-0.1668209,-1.8157802,-2.5324876,0.81604844,-0.3422204,0.56009203,2.7850673,1.4227854,1.1798508,0.7011162,-1.9317805,-1.1676745,1.600534,-0.5904777,-0.7378682,-1.5083611,-2.6551282
data\disco\disco.00008.wav,disco,-32.467175,65.00107,-26.697556,30.282536,5.743129,11.739748,-2.1584125,10.449982,-2.361821,5.3235164,-3.8081305,-0.8611962,-0.18782525,3.4654243,-3.0110605,0.4356225,-0.9314215,1.1783152,0.0062354594,2.8587084,0.29941154,0.62769765,-2.255678,-1.1130276,-2.7737305,-0.37015206,-2.882671,-3.613418,-4.24281,-1.3980774
data\disco\disco.00009.wav,disco,-68.970566,63.131035,-15.854861,28.002192,8.1834755,7.321165,-4.936118,9.494793,-0.9736147,-1.6035987,-6.1901293,-3.9367533,-1.1710128,-6.543671,-6.177693,-5.045213,-4.4068336,-5.375081,-1.6540107,-0.88945585,1.2302575,1.0259187,-1.73746,-3.1472435,-0.811174,-2.7047856,-1.8195655,-2.0804648,-0.6966722,-2.283913
data\disco\disco.00010.wav,disco,-6.7841387,61.12633,-16.656654,27.431993,7.7223644,16.008894,4.6347065,11.4495,0.33629197,9.832177,3.1856217,5.025588,-1.8622084,1.4820429,0.94124126,-0.43822482,-0.73170006,4.444671,-1.8448051,-0.6028676,-0.59196234,1.4568074,-0.8471667,2.0759022,-0.46762842,-1.7489104,-1.6978834,1.5835364,-1.0741911,-1.1064973
data\disco\disco.00011.wav,disco,-41.32795,62.794346,7.325327,12.125494,6.3566375,9.265047,3.09309,13.867353,0.16360408,8.0671015,-2.697001,-7.219517,-3.2453783,-1.9231244,0.5200374,-3.1877127,-5.547015,-9.166517,-10.670773,-5.9729233,-6.005093,1.2729434,-8.861771,-4.402022,-5.853972,-5.4670043,-3.9848847,-1.0034269,-1.8780079,-6.1113925
data\disco\disco.00012.wav,disco,-57.66927,68.380356,-15.251752,23.414114,14.855438,13.172661,2.1979194,12.811309,0.06121479,12.777958,0.039405774,3.3698213,0.8151105,1.0514909,0.5454104,2.9783316,2.9126883,4.022737,0.5252393,1.960363,-1.4977559,2.7636611,1.2073381,2.1899307,1.2338884,0.27910495,2.61852,5.8498344,-0.40221375,-0.6951962
data\disco\disco.00013.wav,disco,-40.070427,56.209106,23.679754,31.92545,2.4516678,2.5737195,-2.4787798,3.0920587,1.8828638,3.3509662,0.00014283267,-1.5209647,-2.4554946,-5.073821,-3.6762688,-7.849821,-3.0386093,-2.7839167,-7.496366,-3.6325722,-1.8727434,0.91595995,1.2581007,-1.6355717,-4.9664946,-4.121354,-3.1562214,-1.2025449,0.09021889,0.28193527
data\disco\disco.00014.wav,disco,-23.927662,61.220757,-0.9586992,25.331013,0.39423463,6.0302544,2.4890816,6.189192,-0.32926697,9.696876,-5.5078354,1.0618181,-2.4369648,-0.56662005,-1.5567181,-0.8967289,-6.7337766,-3.7109935,-4.4605083,-0.7739851,-3.891956,-4.9052196,-9.350866,-6.033331,-6.347331,-5.8068357,-5.1524935,-0.9659903,-4.206074,-3.5731232
data\disco\disco.00015.wav,disco,-46.826416,103.7258,22.146416,9.233178,2.2635014,-4.791668,4.8094583,0.95852304,-9.410542,-1.0655137,-0.8630862,-5.27438,-1.7578694,-3.6494381,-4.312637,-0.086329125,-2.5016925,0.542379,2.5184677,-3.5447366,-2.6544259,-3.515515,-3.6517184,0.08938641,-0.10119896,-3.1704786,-2.1574872,-2.7703633,-1.5246161,-1.9466507
data\disco\disco.00016.wav,disco,-36.030983,83.65931,-2.7294114,32.392513,9.1963415,4.1342163,0.033839177,11.114394,-2.8908203,7.905869,0.61443704,3.6502342,3.7515383,4.070797,-3.3186333,0.098880306,-3.843196,-0.50684434,-3.4149015,-0.77121055,-1.7469841,2.7209775,-0.8047805,0.11884494,-1.8137549,-2.3439927,-2.218879,-2.0459902,-2.735227,-0.16267826
data\disco\disco.00017.wav,disco,-98.156845,92.40119,2.6636736,19.337894,3.586051,-1.7657076,-1.7049835,-3.1714423,-9.09204,-4.080457,-5.1855764,-5.48785,-4.2335167,-3.7713585,-1.7159791,-5.584648,-4.687199,-2.7077785,-1.842392,-3.0930302,-2.5210602,-1.7247944,-1.4526504,-0.20069458,-1.3003469,-3.1828182,-3.2621346,-1.1167942,-0.1653019,0.005000253
data\disco\disco.00018.wav,disco,-73.150406,71.752396,12.095572,1.3943439,4.529426,10.863227,3.870923,0.938661,-5.9797716,9.034468,-2.3677685,3.5552125,-0.14264005,3.109238,-0.07392059,0.36490586,1.084568,1.5209072,2.304687,1.9287055,-2.4659433,-3.4440057,-0.9137322,-1.799425,-1.1180555,-1.1996293,-3.4237952,-2.1672776,-2.7028117,-2.1648638
data\disco\disco.00019.wav,disco,-95.103714,109.35317,-30.161179,16.358658,20.03973,11.962816,3.48553,6.1739693,5.2001824,8.620757,0.34259653,0.38362703,0.53627163,-1.8029801,0.97747785,-0.06397869,-3.6734533,-2.1387339,-3.6518173,-4.407776,-3.4469473,-0.7266264,-2.2090812,-3.1905975,-3.2444565,-3.4672697,-6.1070857,-3.7672143,0.005801056,1.7887553
data\disco\disco.00020.wav,disco,-103.961624,105.80915,-14.325732,36.73847,-10.348667,16.81085,-6.8228097,8.140345,-4.461959,0.98826367,-10.006155,0.38354293,-1.7078525,2.9656322,-0.89473,-3.0466807,-4.439489,-6.513695,-8.457305,-2.7770846,-2.350495,-1.0424925,-0.76568264,-0.9922917,-3.4917529,-3.3910766,-2.8777645,0.10420487,1.3471432,2.9246356
data\disco\disco.00021.wav,disco,-115.132545,70.42538,31.242792,11.176329,13.06419,3.867458,1.8087032,4.9707108,-1.0388265,3.9260278,-1.2926352,-0.6884157,-1.0751352,-0.14145267,-2.1613638,-2.3170588,-6.3917284,-5.3133707,-4.9977107,-3.8522289,-2.0105443,-3.9197779,-1.2982212,-0.61545366,2.4873238,-0.8369951,1.0188117,-2.161835,-0.16926531,-3.7172477
data\disco\disco.00022.wav,disco,-71.94239,46.88916,21.026213,29.950956,9.497894,2.4052784,8.244612,2.5142548,-2.1629694,0.43971246,-0.23318744,-1.5565151,-3.6136653,-3.8174977,-5.2896686,-2.9235542,-2.9003375,-1.7993289,-0.7156233,-0.9882604,-1.9741021,-3.082172,-3.890882,-4.7690997,-1.5638531,-2.5638168,-6.841665,-6.147368,-2.6948617,-1.5936728
data\disco\disco.00023.wav,disco,-32.173412,60.033607,3.3775675,18.969069,4.326335,0.68113476,-2.0263913,1.3316942,-4.64699,3.7893417,-6.734154,-4.892331,-2.3437293,-1.6774993,-3.493383,-2.6775057,1.0068874,4.012039,4.7022734,5.8544073,2.7622466,2.7671804,3.6471775,2.524841,1.8142093,0.31524342,-0.35325935,1.8222224,1.8214884,-1.4585135
data\disco\disco.00024.wav,disco,-69.599335,83.05957,-16.599524,0.11946944,7.4157043,0.7696189,1.3370081,4.690686,-1.4208715,3.328473,-2.8755643,-8.202937,-5.765528,-0.26638117,-3.2104323,-1.8850925,4.043784,3.6543794,1.9138739,3.6086924,-0.95495456,-2.8875647,-7.10645,-1.4443578,-2.2092407,-2.1519783,-2.4068253,-3.8478189,-4.992679,-4.07397
data\disco\disco.00025.wav,disco,-124.19868,90.16968,-11.312609,10.940362,-1.1521436,-3.754397,-0.8530474,-3.8402538,-3.708952,-0.26702476,-5.823245,-3.4306006,-4.6257415,-4.559666,-5.4870396,-5.199043,-4.60868,-1.811132,-1.3179176,-1.9561292,-4.032153,-4.5433307,-3.2816544,-0.5292544,1.0757215,2.5336177,0.8246129,-1.3329648,-4.396965,-6.0941324
